ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ
2025,45691,0.732638889,45692,0.446527778,9983080,กรมทางหลวง,ทางหลวง,2256,ถนนโค้ง - หนองน้ำใส,4.08,ลพบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,15.0691179,101.0950676,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2025,45691,0.736111111,45713,0.463194444,9997944,กรมทางหลวง,ทางหลวง,33,สุพรรณบุรี - นาคู,9.8,สุพรรณบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,14.46444212,100.2203496,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,45691,0.75,45713,0.468055556,9997954,กรมทางหลวง,ทางหลวง,3032,ท่าศาล - นางบวช,37.745,สุพรรณบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.79049754,100.160995,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45691,0.754166667,45722,0.59375,10004329,กรมทางหลวง,ทางหลวง,7,พิมพา - หนองข้างคอก,45.8,ฉะเชิงเทรา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.56747787,100.9852941,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45691,0.791666667,45707,0.583333333,9992681,กรมทางหลวง,ทางหลวง,214,ร้อยเอ็ด - จตุรพักตรพิมาน,70.925,ร้อยเอ็ด,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.8490933,103.5676927,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2025,45691,0.791666667,45716,0.515277778,10000715,กรมทางหลวง,ทางหลวง,4085,ปากน้ำเทพา - ธารคีรี,31.25,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.620618902,100.9477633,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45691,0.809027778,45693,0.475,9983897,กรมทางหลวง,ทางหลวง,9,แขวงรามอินทรา - บางพลี,44.9,,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.81320046,100.6772263,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45691,0.861111111,45713,0.465277778,9997949,กรมทางหลวง,ทางหลวง,33,สุพรรณบุรี - นาคู,6,สุพรรณบุรี,อื่นๆ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.4602645,100.1860361,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2
2025,45691,0.875,45716,0.359722222,10000518,กรมทางหลวง,ทางหลวง,35,ดาวคะนอง - แสมดำ,5.5,กรุงเทพมหานคร,รถจักรยานยนต์,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,อื่นๆ,แจ่มใส,13.66450394,100.4423305,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
2025,45691,0.894444444,45699,0.586805556,9988121,กรมทางหลวง,ทางหลวง,1,โนนปอแดง - ปากดง,398.836,กำแพงเพชร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.0529412,99.74837751,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45691,0.915277778,45692,0.403472222,9983017,กรมทางหลวง,ทางหลวง,1,ตาคลี - ดอนรังนก,255.96,นครสวรรค์,คนเดินเท้า,,ขับรถเร็วเกินอัตรากำหนด,ชนคนเดินเท้า,แจ่มใส,15.26476623,100.3404348,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2025,45691,0.923611111,45709,0.476388889,9995464,กรมทางหลวง,ทางหลวง,101,แยกนาแหลม - หนองห้า,253.985,แพร่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,18.18628658,100.1852529,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2025,45691,0.930555556,45698,0.601388889,9987502,กรมทางหลวง,ทางหลวง,118,เชียงใหม่ - ดอยนางแก้ว,2.4,เชียงใหม่,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,18.81686767,99.03605103,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2025,45691,0.951388889,45713,0.464583333,9997942,กรมทางหลวง,ทางหลวง,321,ดอนแจง - สุพรรณบุรี,92.589,สุพรรณบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,14.45710493,100.0263481,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2025,45692,0.009027778,45713,0.352777778,9997761,กรมทางหลวง,ทางหลวง,33,หินกอง - คลองยาง,93.55,สระบุรี,รถบรรทุก 6 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.39880186,100.9310085,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025,45692,0.013888889,45698,0.620833333,9987521,กรมทางหลวง,ทางหลวง,105,แม่สอด - ห้วยบง,3.925,ตาก,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,16.75464918,98.58340795,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45692,0.013888889,45699,0.561805556,9988073,กรมทางหลวง,ทางหลวง,4135,ทางเข้าสนามบินหาดใหญ่,0.96,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.007790641,100.431327,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45692,0.041666667,45694,0.663888889,9997288,กรมทางหลวงชนบท,ทางหลวงชนบท,พง.1004,แยกทางหลวงหมายเลข 4 (กม.ที่ 849+600) - บ้านคลองเคียน,2.25,พังงา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,หลับใน,,แจ่มใส,8.253888,98.344087,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45692,0.0625,45721,0.614583333,10003442,กรมทางหลวง,ทางหลวง,2256,ถนนโค้ง - หนองน้ำใส,5.63,ลพบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.07122225,101.1093289,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45692,0.090277778,45709,0.477777778,9995473,กรมทางหลวง,ทางหลวง,129,ทางเลี่ยงเมืองแพร่,6,แพร่,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,18.14513933,100.1716592,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45692,0.25,45701,0.581944444,9989579,กรมทางหลวง,ทางหลวง,306,แคราย - คลองบ้านใหม่,19.76,นนทบุรี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,อื่นๆ,แจ่มใส,13.94665891,100.5452721,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45692,0.270833333,45699,0.609722222,9988154,กรมทางหลวง,ทางหลวง,35,นาโคก - แพรกหนามแดง,56.65,สมุทรสงคราม,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.43441462,100.0541354,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,45692,0.285416667,45693,0.589583333,9984085,กรมทางหลวง,ทางหลวง,32,สิงห์เหนือ - โพนางดำออก,100.9,สิงห์บุรี,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.99890116,100.348299,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2025,45692,0.297222222,45713,0.461111111,9997938,กรมทางหลวง,ทางหลวง,340,สาลี - สุพรรณบุรี,56,สุพรรณบุรี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.37164612,100.1806429,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45692,0.319444444,45698,0.46875,9987440,กรมทางหลวง,ทางหลวง,402,โคกกลอย - หมากปรก,5.8,พังงา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,8.226983663,98.29998748,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45692,0.326388889,45713,0.470138889,9997962,กรมทางหลวง,ทางหลวง,321,ดอนแจง - สุพรรณบุรี,98.8,สุพรรณบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.48039219,100.0666188,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
2025,45692,0.347222222,45715,0.269444444,9999408,กรมทางหลวง,ทางหลวง,357,ถนนวงแหวนรอบเมืองสุพรรณบุรี,4.15,สุพรรณบุรี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ยางเสื่อมสภาพ/ยางแตก,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.45532189,100.0734933,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45692,0.354166667,45695,0.561805556,9985912,กรมทางหลวง,ทางหลวง,12,แม่ละเมา - ตาก,55.251,ตาก,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.76713319,98.89746587,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2025,45692,0.363194444,45708,0.813888889,9994056,กรมทางหลวง,ทางหลวง,35,แสมดำ - สะพานข้ามแม่น้ำท่าจีนฝั่งตะวันตก,25.3,สมุทรสาคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,13.57228545,100.2925054,5,5,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2025,45692,0.381944444,45692,0.473611111,9983121,กรมทางหลวง,ทางหลวง,11,เขาทราย - สากเหล็ก,163.5,พิจิตร,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,16.41246323,100.5231345,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2025,45692,0.395833333,45695,0.680555556,9986099,กรมทางหลวง,ทางหลวง,35,สะพานข้ามแม่น้ำท่าจีนฝั่งตะวันตก - นาโคก,36.415,สมุทรสาคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.53051667,100.202301,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2025,45692,0.395833333,45708,0.453472222,9993765,กรมทางหลวง,ทางหลวง,1,ต่างระดับคลองหลวง - ประตูน้ำพระอินทร์,48.05,อยุธยา,รถตู้,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.1335788,100.6184213,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45692,0.395833333,45714,0.417361111,9998596,กรมทางหลวง,ทางหลวง,2214,นากระแซง - บ้านดวน,8.125,อุบลราชธานี,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.79301307,104.9208257,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45692,0.416666667,45705,0.674305556,9991494,กรมทางหลวง,ทางหลวง,2,ดอนหวาย - บ้านวัด,193.265,นครราชสีมา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.23979124,102.3828116,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45692,0.470833333,45699,0.438888889,9987915,กรมทางหลวง,ทางหลวง,210,นิคมเชียงพิณ - หนองบัวลำภู,17.85,อุดรธานี,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.2890356,102.6194101,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45692,0.5,45707,0.409722222,9992400,กรมทางหลวง,ทางหลวง,42,ปูต๊ะ - สะปอม,202.7,นราธิวาส,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.346678275,101.8379858,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45692,0.520833333,45712,0.434722222,9997252,กรมทางหลวง,ทางหลวง,1023,แพร่ - แยกแม่แขม,38.9,แพร่,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,แซงรถอย่างผิดกฎหมาย,เลี้ยว/ถอยชน,แจ่มใส,18.09352189,99.84956235,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45692,0.522916667,45692,0.571527778,9983231,กรมทางหลวง,ทางหลวง,35,ดาวคะนอง - แสมดำ,3.88,กรุงเทพมหานคร,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.6719655,100.4551658,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
2025,45692,0.541666667,45706,0.489583333,9991896,กรมทางหลวง,ทางหลวง,419,ถนนวงแหวนรอบเมืองตรัง,30.85,ตรัง,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,7.605799372,99.6037057,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45692,0.541666667,45707,0.9125,9993358,กรมทางหลวง,ทางหลวง,2322,หนองกุงใหญ่ - กุดจิก,106.678,ขอนแก่น,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.86210077,103.0980635,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025,45692,0.579861111,45692,0.725694444,9983344,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E007S013|I,บางพลี-สุขสวัสดิ์,6.5,สมุทรปราการ,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง,,ชนด้านข้าง,แจ่มใส,13.604397,100.654261,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2025,45692,0.600694444,45713,0.333333333,9997743,กรมทางหลวง,ทางหลวง,362,ถนนวงแหวนรอบเมืองสระบุรี,14.2,สระบุรี,รถบรรทุกมากกว่า 6 ล้อ ไม่เกิน 10 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.54724976,100.9438312,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025,45692,0.615972222,45716,0.604861111,10000866,การทางพิเศษแห่งประเทศไทย,การทางพิเศษ,E002S014|U,แจ้งวัฒนะ-พญาไท,11.5,กรุงเทพมหานคร,,ทางสามแยก (Y),,ชนท้าย,แจ่มใส,13.78940896,100.5369906,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025,45692,0.645833333,45699,0.436111111,9987909,กรมทางหลวง,ทางหลวง,2133,ศรีบุญเรือง - ภูเวียง,0.7,หนองบัวลำภู,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.92901356,102.2646225,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45692,0.652777778,45712,0.46875,9997334,กรมทางหลวง,ทางหลวง,4,หงาว - อ่าวเคย,643.74,ระนอง,รถตู้,ทางโค้งกว้าง+ที่ลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,9.583096347,98.56967339,4,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,5,7
2025,45692,0.664583333,45692,0.70625,9983340,กรมทางหลวง,ทางหลวง,3087,ราชบุรี - แก้มอ้น,22.076,ราชบุรี,รถจักรยานยนต์,ทางเชื่อมเข้าพื้นที่สาธารณะ/เชิงพาณิชย์,ไม่ให้สัญญาณชะลอ/เลี้ยว,ชนท้าย,แจ่มใส,13.61545343,99.64161525,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45692,0.6875,45702,0.665972222,9990233,กรมทางหลวง,ทางหลวง,226,ห้วยทับทัน - ศรีสะเกษ,269.8,ศรีสะเกษ,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,15.12413093,104.2968848,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3
2025,45692,0.6875,45707,0.913194444,9993363,กรมทางหลวง,ทางหลวง,201,โนนหัน - ผานกเค้า,237.5,ขอนแก่น,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,16.61922673,101.9884797,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45692,0.690277778,45719,0.652083333,10002178,กรมทางหลวง,ทางหลวง,375,บ้านบ่อ - พระประโทน,8.1,สมุทรสาคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.55922543,100.1215786,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3
2025,45692,0.694444444,45706,0.371527778,9991737,กรมทางหลวง,ทางหลวง,21,ศรีเทพ - ซับสมอทอด,124.3,เพชรบูรณ์,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,15.63719784,101.045676,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2
2025,45692,0.699305556,45723,0.394444444,10004931,กรมทางหลวง,ทางหลวง,212,ท่าควาย - กลางน้อย,334.35,นครพนม,รถปิคอัพบรรทุก 4 ล้อ,,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.23981254,104.7941682,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2025,45692,0.702777778,45722,0.573611111,10004301,กรมทางหลวง,ทางหลวง,9,บางปะอิน - แขวงรามอินทรา,29.1,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.94822469,100.7123244,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45692,0.708333333,45716,0.514583333,10000717,กรมทางหลวง,ทางหลวง,1090,แม่สอด - ห้วยน้ำริน,11.975,ตาก,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,อุปกรณ์ยานพาหนะบกพร่อง,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,16.61809995,98.60847607,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025,45692,0.754861111,45705,0.530555556,9991369,กรมทางหลวง,ทางหลวง,41,ท่าโรงช้าง - ท่าชี,200.1,สุราษฎร์ธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,8.854391066,99.30236623,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2
2025,45692,0.773611111,45701,0.494444444,9989541,กรมทางหลวง,ทางหลวง,317,เขาแหลม - สระแก้ว,133.15,สระแก้ว,รถตู้,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,,13.67546827,102.0790039,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2025,45692,0.777777778,45694,0.552777778,9985040,กรมทางหลวง,ทางหลวง,210,นิคมเชียงพิณ - หนองบัวลำภู,20.61,อุดรธานี,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,17.27206684,102.6003098,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,45692,0.791666667,45708,0.447222222,9993759,กรมทางหลวง,ทางหลวง,4,พระประโทน - สระกระเทียม,59.75,นครปฐม,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,13.80421038,100.0292422,3,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
2025,45692,0.798611111,45693,0.38125,9983771,กรมทางหลวง,ทางหลวง,7,แขวงคลองสองต้นนุ่น - พิมพา,10.4,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.72920403,100.7353941,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45692,0.798611111,45705,0.385416667,9991288,กรมทางหลวง,ทางหลวง,305,วัดนาบุญ - คลอง14,19.651,ปทุมธานี,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,โรคประจำตัว,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,14.04246866,100.7941741,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2025,45692,0.803472222,45722,0.590972222,10004326,กรมทางหลวง,ทางหลวง,7,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,7.1,กรุงเทพมหานคร,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,13.73264466,100.7056497,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,45692,0.865277778,45693,0.435416667,9983858,กรมทางหลวง,ทางหลวง,3004,ไดตาล - วังพิกุล,87.219,นครสวรรค์,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,15.67908658,100.8121428,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
